time,gFx,gFy,gFz,TgF
9.456382,-0.0501,0.0564,0.9745,0.977
9.458470,-0.0186,0.0064,0.9442,0.944
9.462407,0.0525,-0.0012,1.1087,1.110
9.463073,0.0386,0.0269,1.1453,1.146
9.464727,-0.0281,0.0406,1.0273,1.028
9.466103,-0.0945,0.0503,0.8262,0.833
9.468931,-0.0701,0.0770,0.8580,0.864
9.470784,-0.0129,0.0107,1.1062,1.106
9.472850,0.0283,-0.0086,0.9953,0.996
9.476318,-0.0227,0.0149,0.9787,0.979
9.477289,-0.0261,0.0276,1.0901,1.091
9.478643,-0.0975,0.0647,1.0007,1.007
9.480793,-0.0506,0.0332,0.8988,0.901
9.482669,-0.0643,0.0191,0.9677,0.970
9.484899,-0.0137,0.0198,0.9809,0.981
9.486384,-0.0112,0.0354,1.0354,1.036
9.489404,-0.0112,-0.0173,0.9985,0.999
9.496473,-0.0061,0.0581,0.9276,0.929
9.497328,-0.0545,0.0611,1.0456,1.049
9.497700,-0.0689,0.0076,1.0124,1.015
9.498009,-0.0376,0.0283,0.8753,0.877
9.499370,-0.0388,0.0396,0.9589,0.961
9.501361,-0.0061,0.0232,1.1270,1.127
9.503026,0.0061,0.0239,0.9782,0.979
9.505028,-0.0261,0.0330,0.8876,0.889
9.526713,-0.0391,0.0354,1.0830,1.084
9.527678,-0.0151,0.0530,1.0063,1.008
9.528044,0.0169,0.0344,0.9794,0.980
9.528318,-0.0459,0.0364,0.9743,0.976
9.528574,-0.0156,0.0462,0.9306,0.932
9.528845,0.0012,0.0332,0.9301,0.931
9.529110,-0.0056,0.0220,1.0068,1.007
9.529420,0.0139,0.0110,1.0620,1.062
9.529659,0.0227,0.0452,0.9760,0.977
9.529929,-0.0616,0.0472,0.9320,0.935
9.530185,-0.0222,0.0635,0.9912,0.993
9.530472,0.0081,0.0176,1.0295,1.030
9.530726,-0.0144,0.0344,1.0141,1.015
9.532989,0.0015,0.0056,0.9797,0.980
9.535223,0.0430,0.0413,0.9821,0.984
9.536944,-0.0090,0.0410,0.9660,0.967
9.542541,-0.0088,0.0762,0.9538,0.957
9.543574,-0.0205,0.0139,1.0271,1.027
9.544056,-0.0276,0.0408,1.0117,1.013
9.546469,-0.0525,0.0344,0.9931,0.995
9.547034,0.0384,0.0088,1.0043,1.005
9.548933,-0.0687,0.0337,0.8546,0.858
9.550096,-0.0982,0.0750,0.8968,0.905
9.553229,0.0239,0.0032,1.1556,1.156
9.555122,0.0188,0.0024,0.9149,0.915
9.557974,-0.0239,0.0515,0.9504,0.952
9.558830,0.0068,0.0379,1.1548,1.155
9.562560,-0.0061,0.0750,1.0207,1.023
9.563178,-0.1138,0.0398,0.7886,0.798
9.565291,-0.0044,0.0300,0.9359,0.936
9.567158,-0.0034,0.0083,1.0791,1.079
9.568978,-0.0344,0.0364,0.9501,0.951
9.570909,0.0132,0.0120,0.9767,0.977
9.575815,-0.0156,0.0169,0.9890,0.989
9.576418,-0.0391,0.0276,0.9936,0.995
9.576796,-0.0217,0.0545,0.9977,0.999
9.579260,-0.0388,0.0239,0.9689,0.970
9.580844,-0.0391,0.0318,1.0271,1.028
9.582766,0.0142,0.0142,1.0190,1.019
9.585407,-0.0183,0.0159,0.9836,0.984
9.587359,-0.0684,0.0474,0.9831,0.987
9.597538,0.0093,0.0332,0.9384,0.939
9.598487,-0.1011,0.0481,0.9824,0.989
9.599001,-0.0650,0.0296,1.0796,1.082
9.599377,0.0186,-0.0117,0.9872,0.987
9.599716,-0.0596,0.0547,0.8780,0.882
9.600044,-0.0342,0.0679,0.9675,0.970
9.601282,-0.0430,0.0259,0.9660,0.967
9.602480,-0.0230,0.0073,0.8854,0.886
9.605502,0.0039,-0.0151,1.0776,1.078
9.620933,0.0037,0.0203,1.1128,1.113
9.622097,0.0149,0.0481,0.9836,0.985
9.622492,-0.0794,0.0701,0.9076,0.914
9.622931,-0.0528,0.0523,0.9442,0.947
9.623290,-0.0437,0.0198,1.0385,1.040
9.623634,-0.0454,0.0139,1.0085,1.010
9.623929,0.0142,0.0274,0.9775,0.978
9.624250,-0.0235,0.0335,0.9188,0.920
9.624572,0.0161,0.0325,0.9362,0.937
9.624907,-0.0090,0.0537,1.0148,1.016
9.627351,0.0098,0.0340,1.0371,1.038
9.629853,-0.0638,0.0213,1.0679,1.070
9.632367,0.0044,-0.0110,1.0004,1.001
9.632827,-0.0137,0.0503,0.9518,0.953
9.635548,-0.0950,0.0606,0.9320,0.939
9.636575,0.0205,0.0462,0.9464,0.948
9.639976,-0.0491,-0.0056,0.9464,0.948
9.643336,-0.0430,-0.0137,1.0219,1.023
9.644208,0.0484,-0.0007,1.1319,1.133
9.645348,0.0027,0.0564,0.9740,0.976
9.647096,-0.0799,0.0347,0.8805,0.885
9.649239,-0.0381,0.0655,0.8575,0.861
9.650964,-0.0366,0.0247,1.0283,1.029
9.653154,-0.0076,-0.0217,1.0263,1.027
9.654498,0.0071,-0.0137,0.9780,0.978
9.658418,-0.0315,0.0288,0.9853,0.986
9.659056,-0.0117,0.0552,0.9535,0.955
9.660896,-0.0699,0.0811,0.9508,0.957
9.662702,-0.0029,-0.0134,1.0676,1.068
9.665162,-0.0628,0.0037,0.9916,0.994
9.666757,-0.0564,0.0115,0.9413,0.943
9.668786,0.0068,0.0313,0.9467,0.947
9.670654,-0.0860,0.0574,0.9289,0.935
9.679645,0.0000,0.0300,1.0290,1.029
9.680538,0.0528,0.0137,1.0239,1.025
9.680966,-0.0322,0.0379,0.9215,0.923
9.681296,-0.0425,0.0300,1.0886,1.090
9.681592,-0.0342,0.0166,1.0952,1.096
9.684160,-0.0616,0.0381,0.8697,0.873
9.684789,-0.0555,0.0227,0.9951,0.997
9.687907,0.0173,0.0586,1.0078,1.010
9.690255,-0.0362,0.0264,0.9215,0.923
9.691271,-0.0462,0.0413,1.0083,1.010
9.701393,0.0012,0.0398,0.9848,0.986
9.702139,-0.0699,0.0647,0.9335,0.938
9.702491,-0.0261,0.0159,1.0698,1.070
9.702969,-0.0408,0.0156,0.9352,0.936
9.703326,-0.0601,0.0589,0.9362,0.940
9.703713,-0.0208,0.0090,1.0947,1.095
9.705872,-0.0823,0.0012,1.0351,1.038
9.710952,-0.0540,0.0486,0.8289,0.832
9.711901,-0.0029,0.0381,0.9027,0.904
9.714699,-0.0606,0.0498,1.0706,1.073
9.715294,-0.0674,0.0078,1.0923,1.094
9.715624,-0.0105,0.0064,1.0632,1.063
9.717245,-0.0655,0.0269,0.9767,0.979
9.718566,-0.0914,0.0708,0.9201,0.927
9.721476,-0.0987,0.0579,0.8942,0.901
9.726753,-0.0066,0.0501,0.9293,0.931
9.727750,-0.0261,0.0034,1.0769,1.077
9.728184,0.0291,-0.0200,1.0696,1.070
9.729363,-0.0239,0.0110,1.0043,1.005
9.731994,-0.0447,0.1024,0.9467,0.953
9.732817,-0.0564,0.0491,0.9892,0.992
9.735679,-0.0877,-0.0173,0.9804,0.984
9.737798,-0.0315,0.0117,0.9643,0.965
9.740429,0.0296,0.0242,1.0434,1.044
9.743733,-0.0376,0.0344,1.0640,1.065
9.744591,-0.0926,0.0665,0.9567,0.963
9.744927,-0.0330,0.0586,0.8712,0.874
9.747121,-0.0347,0.0215,1.0801,1.081
9.750680,-0.0235,0.0344,1.0300,1.031
9.751278,-0.0064,0.0203,0.9838,0.984
9.754300,-0.0107,0.0181,0.9694,0.970
9.754732,-0.0396,0.0415,0.9313,0.933
9.759769,-0.0618,0.0418,1.0139,1.017
9.760618,0.0093,0.0376,1.0867,1.087
9.763886,-0.0371,0.0733,0.8849,0.889
9.764455,-0.0564,0.0564,0.9066,0.910
9.764850,-0.0120,0.0347,1.0263,1.027
9.768106,-0.0357,0.0320,0.9379,0.939
9.769384,0.0129,-0.0017,1.0486,1.049
9.772661,0.0044,0.0086,1.0293,1.029
9.773270,-0.1075,0.0347,0.8905,0.898
9.776969,-0.0090,0.0366,1.0615,1.062
9.777806,-0.0259,0.0384,1.1052,1.106
9.782054,-0.0899,0.0362,0.9477,0.953
9.782601,0.0027,0.0086,0.9120,0.912
9.783024,-0.0376,0.0677,0.9995,1.002
9.787093,-0.0188,0.0249,1.0674,1.068
9.787622,-0.0853,0.0318,1.0471,1.051
9.790214,-0.0403,0.0220,0.8385,0.840
9.799103,-0.0994,0.0555,0.9096,0.917
9.800079,-0.0491,0.0594,1.1609,1.163
9.800513,-0.0667,0.0200,0.9831,0.986
9.800860,-0.0115,0.0393,0.9677,0.969
9.801179,-0.0100,0.0032,1.0273,1.027
9.801514,-0.0503,0.0564,0.9789,0.982
9.805313,-0.0472,0.0159,0.8956,0.897
9.805898,-0.0491,0.0230,0.9357,0.937
9.821520,0.0498,0.0056,1.0090,1.010
9.822338,0.0020,0.0689,1.0527,1.055
9.822676,-0.0506,0.0264,1.0087,1.010
9.823064,-0.0752,0.0325,0.9394,0.943
9.823388,-0.0042,0.0252,0.9489,0.949
9.823668,-0.0960,0.0638,1.0266,1.033
9.823938,-0.0493,0.0442,1.0600,1.062
9.824216,-0.0017,0.0205,0.9328,0.933
9.825232,-0.0511,0.0254,0.8785,0.880
9.827999,-0.0254,0.0469,1.0356,1.037
9.828537,-0.0415,0.0090,1.1021,1.103
9.830578,-0.1002,0.0599,0.8800,0.888
9.831208,0.0115,0.0325,1.0158,1.016
9.834133,-0.0366,0.0217,1.0417,1.043
9.834889,-0.0826,0.0332,1.0337,1.037
9.838102,0.0156,0.0095,0.9748,0.975
9.840911,-0.0044,0.0213,0.9159,0.916
9.841775,-0.0508,0.0371,0.9885,0.990
9.843098,0.0134,0.0330,1.0327,1.033
9.845758,-0.0107,0.0291,0.9811,0.982
9.847095,-0.0674,0.0388,1.0767,1.079
9.849827,0.0034,0.0142,1.0539,1.054
9.851838,-0.0215,0.0545,0.7991,0.801
9.855036,-0.0997,0.0435,0.8815,0.888
9.855594,0.0259,0.0137,1.1514,1.152
9.859052,0.0237,-0.0015,0.9618,0.962
9.862486,-0.0330,0.0039,0.9579,0.959
9.863201,0.0467,0.0388,1.0522,1.054
9.863630,-0.0542,0.0545,0.9337,0.937
9.866990,-0.0877,0.0205,1.0083,1.012
9.867544,0.0579,0.0217,1.0195,1.021
9.871436,-0.0239,0.0259,0.9567,0.957
9.871936,-0.0506,0.0225,1.0835,1.085
9.875644,-0.0071,0.0171,1.0393,1.039
9.876604,0.0112,0.0540,0.9100,0.912
9.877385,-0.0904,0.0222,1.0935,1.097
9.879336,-0.0269,0.0274,0.9914,0.992
9.882661,-0.0071,0.0247,0.8978,0.898
9.883308,-0.0679,0.0540,0.9657,0.970
9.886582,-0.0528,0.0186,1.0029,1.004
9.887163,0.0125,0.0225,0.9848,0.985
9.890532,-0.0410,0.0117,1.0564,1.057
9.900091,-0.0467,0.0398,1.0183,1.020
9.901047,-0.0792,0.0530,0.9518,0.957
9.901448,-0.0904,0.0459,0.9728,0.978
9.901831,-0.0557,0.0059,0.9675,0.969
9.902189,-0.0454,0.0337,1.0002,1.002
9.902532,-0.0142,0.0105,1.0559,1.056
9.903954,-0.0398,0.0347,0.9621,0.964
9.906730,-0.0112,0.0518,0.8885,0.890
9.907489,-0.0115,0.0335,0.9574,0.958
9.920776,-0.0794,0.0464,1.0911,1.095
9.921381,-0.0259,-0.0144,1.0610,1.061
9.921663,-0.0635,0.0176,0.9697,0.972
9.921934,-0.1041,0.0486,0.9565,0.963
9.922190,-0.0276,0.0513,1.0300,1.032
9.922430,-0.0515,0.0239,0.9609,0.963
9.922722,-0.0726,0.0352,0.9440,0.947
9.923081,-0.0393,0.0159,1.0720,1.073
9.926930,-0.0247,0.0496,0.9721,0.974
9.927724,-0.0643,0.0222,0.9274,0.930
9.930595,-0.0217,0.0300,0.9948,0.996
9.931495,-0.0244,0.0337,1.0283,1.029
9.933989,-0.0142,0.0318,1.0090,1.010
9.935923,-0.0442,0.0105,1.0105,1.011
9.937253,0.0325,0.0401,1.0126,1.014
9.941092,-0.0723,0.0454,0.9931,0.997
9.942236,0.0015,0.0601,0.9831,0.985
9.945090,0.0191,0.0181,0.9562,0.957
9.945846,-0.0186,0.0374,0.9254,0.926
9.947997,0.0027,0.0474,1.0569,1.058
9.954967,0.0056,0.0330,1.1231,1.124
9.955735,0.0017,-0.0022,1.0266,1.027
9.956262,-0.0415,0.0445,0.9196,0.922
9.956730,-0.0850,0.0613,0.9958,1.001
9.959368,-0.0445,0.0435,1.0510,1.053
9.960445,-0.0435,0.0332,0.8793,0.881
9.963277,0.0428,0.0161,1.0090,1.010
9.963989,-0.0298,0.0200,1.0818,1.082
9.966359,0.0298,0.0198,0.9555,0.956
9.968471,-0.0713,0.0366,0.9464,0.950
9.970177,-0.0574,0.0542,1.0635,1.066
9.972610,-0.0689,0.0259,1.0239,1.027
9.974513,-0.0581,0.0584,0.8162,0.820
9.975253,-0.0291,0.0374,1.0654,1.066
9.977249,0.0015,0.0086,1.1414,1.141
9.979025,-0.0320,0.0332,0.9833,0.984
9.981276,-0.0139,0.0362,0.9325,0.933
9.983527,-0.0684,0.0472,0.9716,0.975
9.988044,-0.0254,0.0518,0.9657,0.967
9.988568,-0.0195,0.0432,0.9682,0.969
9.996478,-0.0740,0.0574,1.0007,1.005
9.997443,0.0002,0.0051,1.0478,1.048
9.997859,-0.0188,0.0308,0.9445,0.945
9.998222,-0.0366,0.0613,0.9875,0.990
9.998549,-0.0518,0.0572,1.0385,1.041
10.000135,-0.0230,0.0313,0.9765,0.977
10.003020,-0.0137,0.0344,0.8922,0.893
10.003539,-0.0286,0.0362,0.9547,0.956
10.007286,0.0217,0.0352,1.0830,1.084
10.008061,-0.0691,0.0567,1.0046,1.009
10.021338,-0.0264,0.0090,1.0437,1.044
10.022374,-0.0071,0.0401,1.0698,1.071
10.022814,-0.0476,0.0154,0.8915,0.893
10.023304,-0.0210,0.0687,0.8881,0.891
10.023678,-0.0244,0.0413,1.0029,1.004
10.024036,0.0474,0.0042,1.1013,1.102
10.024394,-0.0344,0.0235,0.9279,0.929
10.024736,-0.0247,0.0511,0.9977,0.999
10.026065,-0.0237,0.0469,1.0622,1.064
10.030112,-0.0337,0.0511,0.8898,0.892
10.030758,-0.0227,0.0098,0.9750,0.975
10.032109,0.0342,-0.0064,1.0950,1.096
10.033923,0.0112,0.0051,0.9958,0.996
10.036069,-0.0425,0.0687,0.9362,0.940
10.038044,-0.0721,0.0699,1.0510,1.056
10.041162,-0.0154,0.0161,1.0395,1.040
10.042142,-0.0774,0.0149,0.9753,0.978
10.047687,0.0051,0.0239,1.0847,1.085
10.048327,-0.0296,0.0528,1.0312,1.033
10.048723,-0.0308,0.0489,0.8951,0.897
10.050406,-0.0413,0.0132,0.9858,0.987
10.052013,0.0181,0.0349,1.0227,1.023
10.053992,-0.0493,0.0200,1.0561,1.057
10.056125,-0.0437,0.0257,1.0029,1.004
10.058315,0.0007,0.0432,0.9249,0.926
10.061015,-0.0288,0.0305,0.9611,0.962
10.064822,-0.0017,-0.0005,1.0378,1.038
10.065302,0.0103,0.0188,0.9638,0.964
10.066528,-0.0261,0.0259,0.9948,0.995
10.068335,-0.0232,0.0288,1.0508,1.051
10.070147,-0.0310,0.0640,0.8316,0.835
10.073302,-0.0870,0.0667,1.0102,1.016
10.075537,-0.0159,0.0205,1.1426,1.143
10.076460,0.0193,0.0120,0.9787,0.979
10.078508,-0.0107,0.0037,0.9706,0.971
10.080401,-0.0198,0.0418,1.0564,1.057
10.082325,-0.0086,0.0254,1.0239,1.024
10.083923,-0.0039,0.0401,0.9687,0.970
10.086564,-0.0743,0.0227,0.9938,0.997
10.088093,0.0178,0.0259,1.0083,1.009
10.096971,-0.0022,0.0247,1.0361,1.036
10.098017,0.0445,0.0064,1.1436,1.144
10.098480,-0.0239,0.0147,1.0864,1.087
10.098954,-0.0064,0.0484,0.9069,0.908
10.099324,-0.0406,0.0454,0.9965,0.998
10.100612,-0.0630,0.0481,1.0752,1.078
10.102293,0.0027,0.0027,1.0752,1.075
10.105508,0.0017,0.0139,1.0302,1.030
10.106068,-0.0186,0.0259,1.0202,1.021
10.123110,-0.0107,0.0699,1.0178,1.020
10.123928,-0.0320,0.0550,1.0178,1.020
10.124350,-0.0303,-0.0093,1.0302,1.031
10.124736,-0.0396,0.0142,1.0415,1.042
10.125099,0.0034,0.0342,1.0447,1.045
10.125417,-0.0459,0.0559,0.9606,0.963
10.125743,-0.0410,0.0635,0.9819,0.985
10.126092,-0.0359,0.0044,1.0503,1.051
10.126436,-0.0210,0.0205,1.1319,1.132
10.129535,0.0120,0.0293,1.0913,1.092
10.130109,-0.0107,0.0511,1.0065,1.008
10.130500,-0.0796,0.0586,0.8482,0.854
10.132688,-0.0340,0.0396,1.0107,1.012
10.134377,-0.0037,-0.0086,1.1346,1.135
10.136796,0.0230,0.0222,1.0786,1.079
10.139021,0.0154,0.0066,1.0317,1.032
10.141676,-0.0066,0.0579,1.0618,1.063
10.142650,-0.0398,0.0574,0.9897,0.992
10.145132,-0.0423,0.0579,0.9733,0.976
10.145930,0.0269,-0.0159,1.0889,1.089
10.149834,0.0308,-0.0029,1.0449,1.045
10.150436,0.0159,0.0215,0.9577,0.958
10.153939,0.0305,0.0362,1.0671,1.068
10.155298,0.0132,0.0415,1.0654,1.066
10.157839,0.0164,0.0318,1.0571,1.058
10.158392,-0.0100,0.0342,1.0801,1.081
10.160785,0.0007,0.0357,1.0087,1.009
10.166274,0.0193,0.0103,0.9789,0.979
10.166987,0.0093,0.0391,1.0649,1.066
10.167410,0.0044,0.0225,1.0461,1.046
10.168774,-0.0159,0.0603,0.9699,0.972
10.170448,-0.0501,0.0274,1.0200,1.022
10.173229,0.0254,0.0281,1.1817,1.182
10.174983,-0.0481,0.0430,0.9789,0.981
10.176980,-0.0401,0.0296,0.9293,0.931
10.178409,-0.0205,0.0577,1.0598,1.062
10.180795,-0.0239,0.0193,1.0073,1.008
10.182267,-0.0555,0.0139,0.9271,0.929
10.185287,0.0171,-0.0017,1.0903,1.090
10.185871,0.0144,0.0486,1.2369,1.238
10.189277,-0.0322,0.0523,0.9462,0.948
10.197219,-0.0432,0.0650,0.9157,0.919
10.198249,-0.0164,0.0308,1.0102,1.011
10.198698,-0.0315,0.0310,1.0437,1.045
10.199241,0.0147,0.0090,1.0561,1.056
10.199581,0.0244,0.0022,1.0420,1.042
10.200933,0.0134,0.0286,1.0039,1.004
10.203973,-0.0022,0.0633,1.1172,1.119
10.204607,-0.0083,0.0313,1.1143,1.115
10.207317,0.0120,0.0376,0.9262,0.927
10.228540,-0.0574,0.0357,1.0214,1.024
10.229486,-0.0840,0.0171,1.1727,1.176
10.229881,0.0474,-0.0049,1.0693,1.070
10.230215,-0.0051,0.0635,0.9249,0.927
10.230539,-0.0699,0.0506,1.0344,1.038
10.230941,-0.0056,0.0704,1.1289,1.131
10.231292,-0.0203,0.0056,0.9557,0.956
10.231626,-0.0215,0.0176,1.0874,1.088
10.231948,0.0469,0.0264,1.1338,1.135
10.232243,-0.0249,0.0537,1.0122,1.014
10.232551,-0.0349,0.0056,0.9694,0.970
10.232878,-0.0215,0.0354,1.0412,1.042
10.233195,0.0208,0.0386,1.1421,1.143
10.234768,-0.0440,0.0086,1.0283,1.029
10.236419,0.0252,0.0520,0.9401,0.942
10.239018,-0.0081,0.0447,0.9841,0.985
10.241315,0.0049,0.0396,1.0388,1.040
10.243958,-0.0327,0.0252,0.9907,0.992
10.247249,-0.0147,-0.0093,1.0671,1.067
10.247843,0.0107,0.0159,1.1309,1.131
10.248987,-0.0853,0.0794,0.9340,0.941
10.251512,-0.0381,0.0476,0.9565,0.958
10.253938,0.0230,0.0300,0.9684,0.969
10.255278,-0.0071,0.0086,1.0576,1.058
10.257168,0.0191,-0.0164,1.2059,1.206
10.258450,0.0305,0.0151,1.1634,1.164
10.261551,-0.0381,0.0432,0.9325,0.934
10.262107,-0.0515,0.0818,0.9626,0.967
10.266061,-0.0149,0.0474,1.0146,1.016
10.266572,0.0200,0.0127,1.0625,1.063
10.269540,0.0672,-0.0059,1.0266,1.029
10.270718,0.0640,0.0335,0.9584,0.961
10.274135,0.0528,0.0503,0.9645,0.967
10.276697,-0.0103,0.0442,1.1052,1.106
10.277533,-0.0738,0.0164,1.0425,1.045
10.278026,-0.0286,0.0159,0.9584,0.959
10.281905,0.0213,0.0247,0.9679,0.968
10.282409,-0.0105,0.0481,1.0806,1.082
10.286212,0.0073,0.0195,1.0642,1.064
10.288197,0.0437,0.0103,1.0420,1.043
10.295277,-0.0127,0.0193,1.0246,1.025
10.296174,-0.0208,0.0611,1.0710,1.073
10.296536,-0.0068,0.0613,1.0508,1.053
10.296837,-0.0418,0.0484,0.9406,0.943
10.297134,0.0359,0.0144,0.9645,0.965
10.299542,-0.0051,-0.0242,1.0928,1.093
10.301249,0.0181,-0.0064,1.1302,1.130
10.303303,0.0318,0.0127,1.0688,1.069
10.305782,-0.0398,0.0645,1.0085,1.011
10.306340,-0.0354,0.0435,1.0078,1.009
10.323681,-0.0545,0.0528,0.9758,0.979
10.324512,0.0066,0.0090,0.9953,0.995
10.324900,-0.0237,0.0171,1.0427,1.043
10.325209,0.0711,0.0022,1.0469,1.049
10.325509,0.0200,0.0303,1.0635,1.064
10.325807,-0.0308,0.0398,0.9997,1.001
10.326098,0.0083,0.0579,0.9528,0.955
10.326385,-0.0410,0.0261,1.0210,1.022
10.326675,-0.0354,0.0364,1.1311,1.132
10.327108,0.0037,0.0237,1.1082,1.108
10.330316,0.0171,0.0027,0.9535,0.954
10.330825,0.0369,0.0298,0.9513,0.953
10.333222,0.0024,0.0591,1.0803,1.082
10.334699,-0.0362,0.0606,1.0982,1.100
10.336721,0.0173,0.0032,1.0234,1.024
10.340618,0.0139,0.0217,1.0312,1.032
10.341525,0.0342,0.0164,1.0549,1.056
10.343048,-0.0899,0.0647,1.0236,1.030
10.345313,0.0523,0.0230,0.9416,0.943
10.347746,-0.0183,0.0276,1.0014,1.002
10.349187,-0.0342,-0.0007,1.0649,1.065
10.351456,0.0291,0.0017,1.0979,1.098
10.353869,-0.0139,0.0425,1.0261,1.027
10.354394,-0.0017,0.0528,1.0114,1.013
10.357535,-0.0662,0.0667,0.9689,0.973
10.360066,0.0083,0.0352,0.9633,0.964
10.361069,-0.0037,-0.0032,1.0212,1.021
10.362474,0.0552,-0.0056,1.1013,1.103
10.365265,0.0015,0.0508,1.0136,1.015
10.367072,0.0071,0.0498,0.9765,0.978
10.369828,0.0300,0.0464,0.9540,0.956
10.371042,-0.0391,0.0244,1.0280,1.029
10.373917,0.0525,0.0120,1.1209,1.122
10.375738,0.0332,0.0203,1.0613,1.062
10.377410,-0.0200,0.0486,0.9948,0.996
10.379601,-0.0100,0.0279,1.0644,1.065
10.381545,-0.0261,0.0320,0.9464,0.947
10.383686,0.0193,0.0122,0.9572,0.957
10.385150,-0.0232,0.0406,1.0769,1.078
10.387156,0.0086,0.0264,1.0234,1.024
10.389168,0.0425,0.0210,0.9907,0.992
10.397254,0.0147,0.0357,0.9682,0.969
10.398287,-0.0635,0.0567,1.0522,1.056
10.398749,0.0618,0.0266,1.0214,1.024
10.399237,0.0235,0.0107,0.9521,0.952
10.399652,-0.0782,0.0264,1.0119,1.015
10.400505,0.0608,0.0325,1.0591,1.061
10.404165,0.0208,0.0428,1.0166,1.018
10.404874,-0.0408,0.0486,0.9977,1.000
10.423807,-0.0032,0.0362,1.0955,1.096
10.424858,0.0450,0.0557,1.1143,1.117
10.425845,-0.0191,0.0381,1.0224,1.023
10.426255,-0.0252,0.0398,0.9193,0.921
10.426631,0.0129,0.0496,0.9672,0.969
10.427044,0.0183,0.0286,1.0288,1.029
10.427399,0.0640,-0.0110,1.0889,1.091
10.427707,0.0875,0.0217,1.0566,1.060
10.428077,0.0357,0.0523,1.0400,1.042
10.428384,-0.0134,0.0591,0.9843,0.986
10.428691,0.0574,0.0423,0.9858,0.988
10.429428,-0.0691,0.0186,1.1145,1.117
10.431342,0.0154,0.0002,1.1258,1.126
10.433463,0.0511,0.0166,0.9301,0.932
10.435195,-0.0518,0.0420,0.9645,0.967
10.437016,0.0015,0.0464,1.0911,1.092
10.438794,0.0061,0.0222,1.1050,1.105
10.441047,0.0472,0.0027,0.9916,0.993
10.443156,0.0252,-0.0078,1.0498,1.050
10.446699,-0.0066,0.0533,1.0554,1.057
10.447331,-0.0007,0.0523,1.0378,1.039
10.449028,0.0430,0.0261,1.0290,1.030
10.452659,0.0335,0.0169,1.0241,1.025
10.454459,0.0410,0.0384,1.0273,1.029
10.455180,0.0435,0.0171,1.0403,1.041
10.457421,0.0169,0.0369,1.0539,1.055
10.459235,-0.0095,0.0139,1.0398,1.040
10.462349,0.0481,0.0332,1.0764,1.078
10.462995,-0.0181,0.0291,1.0141,1.015
10.465633,-0.0799,0.0511,0.9909,0.995
10.466721,0.0640,-0.0010,1.0571,1.059
10.469761,0.0132,0.0352,1.0759,1.077
10.471198,-0.0213,0.0298,1.0324,1.033
10.473307,0.0213,0.0391,1.0398,1.041
10.475940,0.0024,0.0188,1.0688,1.069
10.478045,0.0090,0.0327,1.0371,1.038
10.481142,-0.0054,0.0366,1.0442,1.045
10.481720,0.0134,0.0540,1.1287,1.130
10.483153,0.0090,0.0173,1.0070,1.007
10.485953,-0.0347,0.0398,0.9367,0.938
10.487028,0.0127,0.0149,1.0131,1.013
10.496795,0.0266,0.0249,1.0268,1.027
10.497786,-0.0020,0.0086,1.0500,1.050
10.498202,0.0403,-0.0061,1.1302,1.131
10.498589,-0.0191,0.0550,0.9860,0.988
10.499038,-0.0259,0.0535,0.9740,0.976
10.499416,-0.0545,0.0161,1.0046,1.006
10.501844,-0.0271,0.0247,1.0684,1.069
10.503431,0.0352,-0.0161,1.0928,1.093
10.506195,0.0371,0.0398,1.0566,1.058
10.506788,-0.0369,0.0288,1.0271,1.028
10.525708,0.0523,0.0254,0.9985,1.000
10.526355,-0.0330,0.0716,1.0293,1.032
10.526675,0.0059,0.0357,1.1517,1.152
10.526989,0.0257,-0.0056,1.0818,1.082
10.527222,0.0139,0.0391,0.9675,0.968
10.527467,-0.0129,0.0340,1.0877,1.088
10.527701,0.0366,0.0403,1.0564,1.058
10.527920,0.0239,0.0364,0.9264,0.927
10.528159,0.0178,-0.0054,1.1629,1.163
10.528402,-0.0105,0.0222,1.1490,1.149
10.528627,0.0283,0.0366,0.9824,0.983
10.532767,-0.0134,0.0320,1.0407,1.041
10.533398,0.0046,0.0354,1.0476,1.048
10.535222,0.0071,0.0388,1.0271,1.028
10.536983,-0.0230,0.0064,1.1033,1.104
10.539974,0.0577,0.0020,1.0368,1.038
10.541979,0.0083,0.0349,0.9870,0.988
10.543080,-0.0386,0.0496,0.9943,0.996
10.545028,-0.0005,0.0305,1.0254,1.026
10.549112,0.0244,0.0161,1.0737,1.074
10.550320,0.0068,0.0076,1.1241,1.124
10.552894,0.0381,0.0249,1.0439,1.045
10.553507,0.0474,0.0530,1.0266,1.029
10.554762,0.0029,0.0535,1.0324,1.034
10.557637,-0.0112,0.0225,1.0581,1.058
10.559073,0.1063,-0.0051,1.1035,1.109
10.561781,0.1085,-0.0122,1.0591,1.065
10.563284,-0.0068,0.0503,1.0056,1.007
10.565616,0.0472,0.0442,1.0293,1.031
10.567003,0.0530,0.0369,0.9838,0.986
10.570350,0.0303,0.0171,0.9660,0.967
10.571120,0.0022,0.0015,1.1890,1.189
10.579850,0.0401,-0.0059,1.0727,1.074
10.580754,-0.0107,0.0283,0.9921,0.993
10.581122,-0.0381,0.0498,0.9579,0.960
10.581454,-0.0410,0.0643,0.9582,0.961
10.581777,0.0318,0.0205,0.9540,0.955
10.582779,0.0435,-0.0042,1.1328,1.134
10.586238,0.0643,-0.0066,1.1634,1.165
10.588874,0.0034,0.0164,0.9354,0.936
